campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas,ctr_pct,conversion_rate_pct
800353,Membership Drive,2023-06-05,New Users,App,7831,330,20,4609.61,2173.09,3.13,4.214021197803601,6.0606060606060606
338070,Category Promotion,2023-06-05,Inactive,App,1081,303,42,2049.84,6936.62,1.64,28.02960222016651,13.861386138613863
821806,App Push Notification,2023-06-05,New Users,App,8763,138,46,3480.85,4810.86,1.86,1.574803149606299,33.33333333333333
61068,Email Campaign,2023-06-05,Premium,Email,5700,685,40,4073.06,8323.42,3.63,12.017543859649123,5.839416058394161
486447,Referral Program,2023-06-05,New Users,App,1983,800,54,3361.02,8495.18,1.72,40.34291477559254,6.75
318398,New User Discount,2023-06-04,Inactive,Email,3618,460,49,3417.46,2724.52,2.33,12.71420674405749,10.652173913043478
56958,Weekend Special,2023-06-04,New Users,Email,3044,581,93,1177.56,4539.82,3.81,19.086727989487517,16.00688468158348
130716,Festival Offer,2023-06-04,All,Social Media,4120,115,65,4101.46,7378.76,2.72,2.7912621359223304,56.52173913043478
148626,Flash Sale,2023-06-04,Inactive,Email,9738,418,45,2066.19,6388.15,3.8,4.2924625179708364,10.76555023923445
325150,Membership Drive,2023-06-04,Inactive,Email,6036,246,51,4362.18,2403.82,2.48,4.075546719681909,20.73170731707317
196212,Category Promotion,2023-06-04,Inactive,App,8644,727,74,4223.43,3046.09,2.93,8.410458121240167,10.178817056396149
465873,App Push Notification,2023-06-04,Premium,App,4749,168,97,2996.45,3237.62,2.71,3.5375868603916616,57.738095238095234
717018,Email Campaign,2023-06-04,Inactive,App,2462,988,48,1074.4,7441.01,3.5,40.12997562956945,4.8582995951417
584175,Referral Program,2023-06-04,New Users,Social Media,7061,527,89,3990.71,8065.38,3.83,7.463532077609404,16.888045540796963
905779,New User Discount,2023-06-03,Inactive,Email,6475,815,92,4561.17,5940.69,3.68,12.586872586872586,11.28834355828221
390676,Weekend Special,2023-06-03,New Users,Social Media,3936,489,19,3341.3,5816.26,3.74,12.423780487804878,3.885480572597137
95720,Festival Offer,2023-06-03,New Users,Social Media,2982,789,90,4994.4,2464.03,2.42,26.458752515090545,11.406844106463879
86995,Flash Sale,2023-06-03,Inactive,App,6088,781,66,4076.19,9543.06,3.35,12.828515111695138,8.450704225352112
500656,Membership Drive,2023-06-03,New Users,App,4594,548,42,2595.32,3104.64,2.7,11.928602525032652,7.664233576642336
164983,Category Promotion,2023-06-03,New Users,Email,2100,493,51,3052.21,8986.16,3.32,23.476190476190474,10.344827586206897
698392,App Push Notification,2023-06-03,Premium,Social Media,5745,999,53,3512.61,4534.84,2.4,17.389033942558747,5.305305305305305
888795,Email Campaign,2023-06-03,All,Social Media,1281,239,50,4295.74,3307.01,1.62,18.657298985167838,20.920502092050206
877692,Referral Program,2023-06-03,Inactive,Email,6633,614,89,3646.09,9565.98,1.77,9.256746570179406,14.495114006514658
502324,New User Discount,2023-06-02,Inactive,App,3670,564,42,1794.97,2459.6,2.22,15.36784741144414,7.446808510638298
970084,Weekend Special,2023-06-02,New Users,Email,3703,112,68,3703.4,9735.77,3.54,3.0245746691871456,60.71428571428571
715962,Festival Offer,2023-06-02,Inactive,App,3484,314,63,3056.46,2920.09,2.12,9.012629161882893,20.063694267515924
489080,Flash Sale,2023-06-02,Premium,App,4785,332,76,1890.89,9344.18,2.74,6.938349007314525,22.89156626506024
743717,Membership Drive,2023-06-02,New Users,SMS,4890,533,18,1227.4,9068.41,3.2,10.899795501022496,3.377110694183865
837699,Category Promotion,2023-06-02,Premium,SMS,1527,612,53,3240.11,6536.12,2.71,40.078585461689585,8.660130718954248
153735,App Push Notification,2023-06-02,Premium,SMS,3591,612,90,3503.65,5937.43,3.19,17.042606516290725,14.705882352941178
19412,Email Campaign,2023-06-02,All,App,4784,241,32,3372.36,8273.65,1.84,5.037625418060201,13.278008298755188
18874,Referral Program,2023-06-02,All,Email,6897,236,89,2341.18,2705.61,1.91,3.42177758445701,37.71186440677966
805673,New User Discount,2023-06-01,Inactive,Email,7589,548,93,3874.9,3747.72,2.23,7.220977730926341,16.970802919708028
332876,Weekend Special,2023-06-01,All,Email,6063,733,26,3903.7,6565.62,3.82,12.089724558799274,3.547066848567531
722989,Festival Offer,2023-06-01,New Users,Social Media,5670,471,10,3247.79,7099.74,3.65,8.306878306878307,2.1231422505307855
251406,Flash Sale,2023-06-01,All,Email,1800,493,61,4331.02,9421.91,3.3,27.38888888888889,12.373225152129818
350370,Membership Drive,2023-06-01,All,Email,3446,885,75,4795.86,5077.16,2.39,25.68195008705746,8.47457627118644
138432,Category Promotion,2023-06-01,New Users,SMS,4229,800,26,1416.49,9591.84,3.9,18.917001655237645,3.25
386827,App Push Notification,2023-06-01,Inactive,SMS,5244,112,85,4712.44,8653.29,3.39,2.135774218154081,75.89285714285714
770100,Email Campaign,2023-06-01,Premium,Email,1172,789,69,4737.23,6706.24,2.91,67.32081911262799,8.745247148288973
813461,Referral Program,2023-06-01,All,SMS,9937,323,94,2416.2,2303.77,2.02,3.2504780114722758,29.102167182662537
727793,New User Discount,2023-05-31,Inactive,App,2128,477,79,2142.81,3920.9,2.18,22.415413533834585,16.561844863731658
380443,Weekend Special,2023-05-31,All,App,9542,386,19,3228.72,6145.18,1.99,4.045273527562356,4.922279792746114
850012,Festival Offer,2023-05-31,All,Email,3652,385,63,1465.34,3709.88,2.19,10.542168674698797,16.363636363636363
254918,Flash Sale,2023-05-31,Premium,App,2275,814,30,3896.3,7958.64,1.51,35.78021978021978,3.6855036855036856
447700,Membership Drive,2023-05-31,All,Social Media,6671,803,49,4763.33,5684.55,1.72,12.03717583570679,6.102117061021171
951138,Category Promotion,2023-05-31,Inactive,SMS,1981,741,72,2700.0,5350.12,1.68,37.40535083291267,9.7165991902834
391056,App Push Notification,2023-05-31,New Users,App,1497,854,87,2878.23,5732.71,2.06,57.047428189712754,10.187353629976581
673857,Email Campaign,2023-05-31,New Users,Email,8475,751,63,3744.16,3709.46,2.05,8.861356932153393,8.388814913448735
126509,Referral Program,2023-05-31,Inactive,SMS,8961,407,55,1928.66,7535.75,3.26,4.5419038053788645,13.513513513513514
643416,New User Discount,2023-05-30,Inactive,App,7041,486,12,4702.71,4736.4,1.91,6.902428632296549,2.4691358024691357
167455,Weekend Special,2023-05-30,Inactive,Email,6545,460,88,1055.0,6865.87,2.23,7.028265851795264,19.130434782608695
80814,Festival Offer,2023-05-30,New Users,Email,9761,460,63,4678.02,8689.9,1.8,4.712631902469009,13.695652173913043
922087,Flash Sale,2023-05-30,All,SMS,1616,726,75,3900.24,8308.11,1.71,44.92574257425743,10.330578512396695
235061,Membership Drive,2023-05-30,Inactive,Social Media,3547,191,25,3814.6,5656.97,2.93,5.384832252607838,13.089005235602095
171448,Category Promotion,2023-05-30,Inactive,SMS,2793,332,55,4070.81,3319.26,1.52,11.886860007160758,16.566265060240966
229811,App Push Notification,2023-05-30,All,App,2005,884,82,2318.16,5237.14,2.14,44.089775561097255,9.276018099547512
635603,Email Campaign,2023-05-30,Inactive,Social Media,2494,460,52,4544.56,7422.52,2.84,18.444266238973537,11.304347826086957
642121,Referral Program,2023-05-30,Inactive,SMS,7246,295,57,2682.13,5728.17,3.76,4.071211703008556,19.322033898305087
22916,New User Discount,2023-05-29,Premium,App,3611,533,38,4786.95,5036.45,2.23,14.760454167820548,7.129455909943714
336790,Weekend Special,2023-05-29,All,Email,3173,237,79,2500.72,3972.07,2.07,7.469271982351088,33.33333333333333
954347,Festival Offer,2023-05-29,New Users,Social Media,4934,202,33,3145.79,2408.05,1.84,4.094041345764086,16.33663366336634
828331,Flash Sale,2023-05-29,New Users,SMS,4967,795,66,2471.03,5679.07,2.41,16.005637205556674,8.30188679245283
689707,Membership Drive,2023-05-29,Premium,SMS,2316,800,58,1493.02,3450.01,3.5,34.542314335060446,7.249999999999999
769466,Category Promotion,2023-05-29,Inactive,SMS,7999,953,95,2016.56,2802.87,2.15,11.913989248656081,9.968520461699896
152082,App Push Notification,2023-05-29,New Users,Email,9261,294,93,2337.25,7010.37,3.22,3.1746031746031744,31.63265306122449
103827,Email Campaign,2023-05-29,Premium,Social Media,2912,405,71,1833.72,2287.58,2.84,13.907967032967033,17.530864197530864
387710,Referral Program,2023-05-29,Inactive,Social Media,3932,451,19,2448.26,6924.12,2.09,11.46998982706002,4.212860310421286
104955,New User Discount,2023-05-28,Premium,Email,9262,560,53,1657.42,5616.4,1.51,6.046210321744764,9.464285714285714
529135,Weekend Special,2023-05-28,New Users,Social Media,7513,200,36,4026.88,5110.0,2.17,2.662052442433116,18.0
110811,Festival Offer,2023-05-28,Premium,Social Media,2071,668,27,2354.9,2587.06,2.61,32.25494929985514,4.04191616766467
425660,Flash Sale,2023-05-28,New Users,App,5970,743,70,3235.8,6256.18,2.03,12.445561139028475,9.421265141318976
699355,Membership Drive,2023-05-28,Premium,SMS,7335,318,74,3278.28,2723.44,2.44,4.335378323108385,23.270440251572328
54529,Category Promotion,2023-05-28,Premium,Social Media,8634,825,79,2733.58,2227.59,1.67,9.555246699096594,9.575757575757576
597540,App Push Notification,2023-05-28,Premium,Email,3374,963,94,4855.05,6635.72,3.48,28.54179016004742,9.76116303219107
633594,Email Campaign,2023-05-28,All,SMS,9717,823,44,2500.25,3999.43,2.89,8.469692291859628,5.34629404617254
601834,Referral Program,2023-05-28,New Users,Social Media,5371,688,10,2447.76,8878.31,2.59,12.809532675479426,1.4534883720930232
357256,New User Discount,2023-05-27,Inactive,Email,2924,338,40,3502.88,3431.33,3.48,11.559507523939809,11.834319526627219
128641,Weekend Special,2023-05-27,Premium,Social Media,6567,652,53,2608.26,2392.45,2.99,9.928430028932542,8.128834355828221
821879,Festival Offer,2023-05-27,New Users,Social Media,3401,479,74,4629.14,2655.61,3.36,14.084092913848867,15.44885177453027
8471,Flash Sale,2023-05-27,All,SMS,4776,598,26,4970.87,6411.89,3.9,12.520938023450586,4.3478260869565215
59743,Membership Drive,2023-05-27,All,Email,6728,760,78,4676.56,2483.69,3.88,11.296076099881095,10.263157894736842
669836,Category Promotion,2023-05-27,All,App,8321,536,36,4319.61,7058.1,3.03,6.441533469534912,6.7164179104477615
335030,App Push Notification,2023-05-27,All,App,4547,380,36,2215.34,5468.05,1.72,8.35715856608753,9.473684210526317
224993,Email Campaign,2023-05-27,Inactive,Social Media,3125,575,64,4557.63,3868.44,1.76,18.4,11.130434782608695
593512,Referral Program,2023-05-27,New Users,Email,2125,159,43,3290.98,3615.42,3.29,7.482352941176471,27.044025157232703
271488,New User Discount,2023-05-26,Inactive,App,7884,199,53,2683.61,3963.7,3.2,2.524099441907661,26.633165829145728
757422,Weekend Special,2023-05-26,New Users,App,6078,673,92,1722.81,6445.21,2.03,11.072721289897993,13.670133729569093
929568,Festival Offer,2023-05-26,Premium,App,5965,887,28,3822.58,9317.11,2.57,14.870075440067057,3.1567080045095826
162601,Flash Sale,2023-05-26,New Users,Email,8867,452,58,3225.88,5967.71,2.06,5.0975527235818205,12.831858407079647
998051,Membership Drive,2023-05-26,Premium,Social Media,6555,928,37,3224.24,7077.43,3.1,14.157131960335622,3.9870689655172415
914426,Category Promotion,2023-05-26,New Users,Social Media,1902,908,18,2997.54,9283.65,1.67,47.73922187171398,1.9823788546255507
571933,App Push Notification,2023-05-26,Inactive,Email,7386,176,79,2834.39,9337.1,3.15,2.3828865421066885,44.88636363636363
985926,Email Campaign,2023-05-26,All,Social Media,3698,796,84,4400.21,2105.74,2.22,21.525148729042726,10.552763819095476
172107,Referral Program,2023-05-26,Premium,Email,8074,779,52,4004.93,8535.88,2.59,9.648253653703245,6.675224646983311
585687,New User Discount,2023-05-25,All,App,8366,556,15,4932.54,4414.37,2.78,6.6459478842935695,2.697841726618705
402517,Weekend Special,2023-05-25,New Users,SMS,1553,736,47,3782.54,4133.94,3.94,47.39214423696072,6.385869565217392
92123,Festival Offer,2023-05-25,Inactive,Social Media,2085,688,59,2375.65,2728.75,1.54,32.99760191846523,8.575581395348838
292188,Flash Sale,2023-05-25,New Users,App,7725,570,43,3611.85,3084.04,3.95,7.3786407766990285,7.5438596491228065
741446,Membership Drive,2023-05-25,Premium,Social Media,1320,848,73,3574.15,8044.11,2.62,64.24242424242425,8.608490566037736
540653,Category Promotion,2023-05-25,All,Email,5120,806,98,4287.13,2637.49,3.84,15.742187499999998,12.158808933002481
172859,App Push Notification,2023-05-25,New Users,SMS,5146,176,67,4470.79,9770.5,1.57,3.4201321414691024,38.06818181818182
447102,Email Campaign,2023-05-25,All,Email,6240,245,85,2035.8,7839.12,1.62,3.926282051282051,34.69387755102041
887774,Referral Program,2023-05-25,All,Social Media,5841,672,87,2306.33,9691.95,3.39,11.50487930148947,12.946428571428573
980333,New User Discount,2023-05-24,New Users,Email,9783,858,27,2215.15,9447.09,3.51,8.770315854032505,3.146853146853147
379239,Weekend Special,2023-05-24,Premium,App,5575,194,90,4205.2,5526.17,3.35,3.4798206278026904,46.391752577319586
893923,Festival Offer,2023-05-24,Premium,Email,4060,362,66,3634.07,3803.65,1.86,8.916256157635468,18.23204419889503
689126,Flash Sale,2023-05-24,Inactive,Social Media,3142,342,65,4014.81,6286.45,1.7,10.884786760025461,19.005847953216374
699420,Membership Drive,2023-05-24,Inactive,SMS,2380,574,17,2111.88,9893.35,2.44,24.11764705882353,2.961672473867596
146921,Category Promotion,2023-05-24,All,Social Media,4841,303,30,2839.45,9482.27,2.88,6.2590373889692215,9.900990099009901
304963,App Push Notification,2023-05-24,Inactive,Social Media,7157,531,88,4436.07,9671.04,2.11,7.41930976666201,16.57250470809793
725674,Email Campaign,2023-05-24,Premium,App,6505,420,62,2275.56,2059.29,3.5,6.456571867794005,14.761904761904763
464727,Referral Program,2023-05-24,Inactive,App,4373,686,98,3671.76,4587.09,3.71,15.687171278298651,14.285714285714285
828826,New User Discount,2023-05-23,All,Social Media,3409,250,21,3227.9,4806.4,3.9,7.333528894103843,8.4
163865,Weekend Special,2023-05-23,Premium,Social Media,1635,130,78,1385.45,4387.34,3.37,7.951070336391437,60.0
881609,Festival Offer,2023-05-23,Premium,SMS,8653,481,24,3608.98,9134.47,2.28,5.558765745984052,4.98960498960499
726165,Flash Sale,2023-05-23,Premium,App,9328,384,19,4633.54,3547.82,1.51,4.1166380789022305,4.947916666666666
594913,Membership Drive,2023-05-23,Inactive,Social Media,6876,559,37,2339.56,7800.83,2.97,8.129726585223967,6.618962432915922
424752,Category Promotion,2023-05-23,Inactive,Social Media,5719,920,83,2031.55,5147.51,2.74,16.08672844902955,9.021739130434783
511901,App Push Notification,2023-05-23,New Users,Social Media,1449,461,10,2119.85,9087.87,2.85,31.815044858523116,2.1691973969631237
745710,Email Campaign,2023-05-23,Inactive,Social Media,8922,583,87,4781.54,6043.32,1.76,6.534409325263393,14.922813036020582
443697,Referral Program,2023-05-23,Premium,Email,6922,694,31,2767.91,9151.97,2.76,10.026004045073677,4.46685878962536
725504,New User Discount,2023-05-22,Inactive,Email,1264,865,10,2599.59,7936.39,3.75,68.43354430379746,1.1560693641618496
593696,Weekend Special,2023-05-22,Premium,App,9432,159,38,1055.13,5290.52,3.62,1.6857506361323156,23.89937106918239
861857,Festival Offer,2023-05-22,All,SMS,8367,146,47,4376.09,9735.68,3.66,1.744950400382455,32.19178082191781
332755,Flash Sale,2023-05-22,Premium,Social Media,4619,782,11,2313.35,9280.62,3.28,16.930071444035505,1.4066496163682864
760109,Membership Drive,2023-05-22,New Users,SMS,7742,377,64,4111.23,5638.48,3.51,4.869542753810385,16.976127320954905
146258,Category Promotion,2023-05-22,Premium,Social Media,7729,716,79,3633.66,3503.23,3.39,9.263811618579377,11.033519553072626
199843,App Push Notification,2023-05-22,All,Email,1630,275,58,4160.92,3507.75,3.89,16.87116564417178,21.09090909090909
78089,Email Campaign,2023-05-22,All,Email,3597,323,46,3079.75,9804.79,3.44,8.979705309980538,14.241486068111456
269570,Referral Program,2023-05-22,Premium,App,9200,795,33,3942.72,7479.21,1.59,8.641304347826088,4.150943396226415
767022,New User Discount,2023-05-21,New Users,Social Media,1037,620,45,4608.97,2443.1,3.73,59.787849566055925,7.258064516129033
154831,Weekend Special,2023-05-21,New Users,Social Media,7975,764,12,1143.09,6710.07,3.69,9.579937304075235,1.5706806282722512
655044,Festival Offer,2023-05-21,Premium,SMS,9031,699,39,3407.01,4568.62,2.22,7.740006643782527,5.579399141630901
490094,Flash Sale,2023-05-21,New Users,App,7155,631,56,4854.84,5559.44,3.85,8.819007686932215,8.874801901743265
428168,Membership Drive,2023-05-21,Inactive,SMS,9393,571,16,4693.06,2106.99,1.62,6.0789949962738214,2.8021015761821366
448094,Category Promotion,2023-05-21,All,Email,4837,492,78,2551.81,3954.98,2.63,10.17159396320033,15.853658536585366
52598,App Push Notification,2023-05-21,Premium,Email,4796,897,99,3865.85,3288.22,2.14,18.703085904920766,11.036789297658862
795341,Email Campaign,2023-05-21,Premium,SMS,4450,242,93,2131.65,4179.78,2.12,5.438202247191011,38.429752066115704
786693,Referral Program,2023-05-21,New Users,Social Media,9608,991,46,1449.82,4420.9,1.65,10.314321398834304,4.641775983854692
716080,New User Discount,2023-05-20,Inactive,Social Media,2030,566,63,3198.63,7467.71,2.09,27.88177339901478,11.130742049469964
226542,Weekend Special,2023-05-20,Premium,App,8000,999,24,3815.1,8880.29,3.53,12.4875,2.4024024024024024
852556,Festival Offer,2023-05-20,Inactive,App,7485,158,84,2348.43,3279.72,1.69,2.1108884435537743,53.16455696202531
797926,Flash Sale,2023-05-20,Inactive,SMS,2195,641,73,3647.57,5904.32,2.72,29.202733485193622,11.388455538221528
225311,Membership Drive,2023-05-20,All,App,7308,105,57,1931.97,5372.46,2.84,1.4367816091954022,54.285714285714285
845496,Category Promotion,2023-05-20,Inactive,Social Media,7466,446,31,1462.82,7247.3,3.87,5.973747656040718,6.950672645739911
530817,App Push Notification,2023-05-20,All,Email,8152,865,44,4771.08,6642.73,3.0,10.610893032384691,5.086705202312139
682797,Email Campaign,2023-05-20,New Users,Social Media,4590,546,89,1627.12,9253.4,3.88,11.895424836601306,16.3003663003663
412691,Referral Program,2023-05-20,Premium,App,5998,321,11,4312.75,7287.61,3.73,5.351783927975992,3.4267912772585665
860359,New User Discount,2023-05-19,New Users,SMS,9073,190,93,3194.31,7491.99,3.57,2.0941254270913703,48.94736842105264
966350,Weekend Special,2023-05-19,Premium,Email,8310,936,61,4366.54,5555.01,3.97,11.263537906137184,6.517094017094018
495600,Festival Offer,2023-05-19,All,Email,1871,685,87,2619.39,9943.88,3.11,36.611437733832176,12.700729927007298
998736,Flash Sale,2023-05-19,Inactive,SMS,6061,197,63,3108.63,4748.99,3.2,3.2502887312324704,31.979695431472084
497921,Membership Drive,2023-05-19,New Users,App,5895,475,42,3624.61,6787.74,2.09,8.057675996607294,8.842105263157894
